frame,player_number,x1,y1,x2,y2
196,Player 9,168,368,224,470
196,Player 2,901,226,946,306
196,Player 10,377,251,417,328
196,Player 22,350,291,394,371
196,ID 211,1044,268,1093,349
196,ID 214,816,241,855,298
197,Player 5,160,245,198,315
197,Player 3,587,255,636,341
197,Player 4,229,217,267,294
197,Player 1,506,178,548,245
197,Player 7,869,310,927,409
197,Player 9,156,370,211,471
197,Player 2,891,227,936,308
197,Player 10,360,253,398,326
197,Player 17,810,221,853,286
197,Player 22,343,292,383,363
197,ID 211,1038,269,1087,351
197,ID 214,803,229,848,295
198,Player 5,147,247,187,319
198,Player 3,578,254,627,338
198,Player 4,213,215,251,292
198,Player 1,499,179,539,246
198,Player 7,860,308,918,406
198,Player 9,147,372,200,471
198,Player 2,884,226,926,304
198,Player 10,338,254,376,327
198,Player 17,802,221,845,285
198,Player 22,330,290,376,371
198,ID 211,1028,270,1077,351
198,ID 214,793,231,836,294
199,Player 5,135,247,173,318
199,Player 3,570,255,619,338
199,Player 4,200,214,237,289
199,Player 1,486,179,525,246
199,Player 7,859,307,917,405
199,Player 9,139,373,190,471
199,Player 2,873,225,914,302
199,Player 10,313,255,355,331
199,Player 22,329,287,367,353
199,ID 188,1032,270,1073,332
199,ID 211,1022,285,1061,350
199,ID 214,782,231,826,294
200,Player 5,118,247,160,322
200,Player 3,563,255,611,339
200,Player 4,187,213,224,288
200,Player 1,476,179,513,246
200,Player 7,854,307,911,406
200,Player 9,125,373,177,473
200,Player 2,858,224,900,302
200,Player 10,291,255,334,333
200,Player 22,321,286,359,351
200,ID 188,1026,270,1066,330
200,ID 211,1013,288,1051,349
200,ID 212,1027,268,1064,312
200,ID 214,769,225,818,294
201,Player 5,103,246,147,323
201,Player 3,557,255,604,338
201,Player 4,173,214,209,289
201,Player 1,462,179,500,244
201,Player 7,842,308,897,406
201,Player 9,111,372,164,471
201,Player 2,844,223,888,301
201,Player 10,270,256,316,339
201,ID 188,1019,266,1054,320
201,ID 211,1000,285,1040,348
201,ID 212,1020,268,1054,309
201,ID 214,760,220,811,292
201,Player 12,1232,392,1274,500
201,ID 227,288,284,339,369
202,Player 5,92,245,136,323
202,Player 3,546,254,593,338
202,Player 4,159,214,195,290
202,Player 1,449,177,487,242
202,Player 7,837,308,893,405
202,Player 9,97,371,151,471
202,Player 2,832,222,877,301
202,Player 10,253,256,300,339
202,ID 188,1012,264,1042,309
202,ID 211,987,281,1028,345
202,ID 214,752,218,804,293
202,Player 12,1226,391,1268,498
202,ID 227,275,282,327,368
202,Player 6,851,307,882,389
203,Player 5,83,245,127,324
203,Player 3,534,251,582,335
203,Player 4,144,213,180,290
203,Player 1,435,176,474,242
203,Player 9,83,369,140,470
203,Player 2,821,222,866,300
203,Player 10,239,258,283,334
203,ID 188,1000,262,1035,316
203,ID 211,977,276,1022,344
203,ID 214,739,220,790,293
203,Player 12,1214,390,1257,496
203,ID 227,263,281,316,369
203,Player 6,837,304,874,401
204,Player 5,64,245,109,325
204,Player 3,522,250,571,332
204,Player 4,127,210,164,289
204,Player 1,426,176,466,243
204,Player 9,73,369,130,470
204,Player 2,812,222,856,300
204,Player 10,222,259,268,337
204,ID 188,992,261,1027,314
204,ID 211,967,271,1016,343
204,ID 214,725,220,776,294
204,Player 12,1200,388,1243,492
204,ID 227,250,281,303,369
204,Player 6,826,302,865,402
204,ID 233,975,262,1039,342
205,Player 5,51,247,95,325
205,Player 3,514,249,563,329
205,Player 4,110,209,147,286
205,Player 1,417,175,457,243
205,Player 9,59,371,117,472
205,Player 2,803,221,846,300
205,Player 10,203,259,250,337
205,ID 211,959,278,1006,344
205,ID 214,712,218,765,294
205,Player 12,1186,386,1229,487
205,ID 227,240,283,291,369
205,Player 6,814,300,854,401
205,ID 233,974,261,1040,344
206,Player 5,38,247,82,325
206,Player 3,505,249,554,330
206,Player 4,91,208,130,286
206,Player 1,403,177,441,244
206,Player 9,49,373,108,474
206,Player 2,790,220,832,299
206,Player 10,186,259,233,336
206,ID 188,965,261,1005,322
206,ID 211,947,271,993,335
206,ID 214,701,217,756,292
206,Player 12,1170,384,1213,481
206,ID 227,227,283,278,370
206,Player 6,804,299,846,401
207,Player 5,23,247,68,327
207,Player 3,496,250,545,330
207,Player 4,74,207,114,285
207,Player 1,391,177,429,244
207,Player 9,41,374,97,474
207,Player 2,773,217,817,300
207,Player 10,168,259,217,337
207,ID 188,956,260,992,317
207,ID 211,940,278,984,341
207,ID 214,690,218,745,293
207,Player 12,1149,380,1194,479
207,ID 227,212,283,263,369
207,Player 6,795,299,838,400
208,Player 5,6,246,54,327
208,Player 3,488,249,537,331
208,Player 4,59,206,99,284
208,Player 1,376,177,414,243
208,Player 9,26,375,83,475
208,Player 2,759,216,805,298
208,Player 10,147,259,198,338
208,Player 17,694,218,741,293
208,ID 188,947,259,983,316
208,ID 211,927,265,981,341
208,ID 214,678,217,733,293
208,Player 12,1126,375,1172,472
208,ID 227,196,281,246,368
208,Player 6,787,300,831,400
209,Player 5,0,245,42,322
209,Player 3,476,259,520,331
209,Player 4,40,207,81,285
209,Player 1,361,176,399,241
209,Player 7,779,320,826,399
209,Player 9,10,374,68,476
209,Player 2,747,215,794,297
209,Player 10,128,259,180,339
209,Player 17,684,217,731,294
209,ID 211,914,259,971,341
209,ID 214,668,218,723,293
209,Player 12,1103,370,1148,466
209,ID 227,179,279,230,367
209,Player 6,784,301,827,398
210,Player 5,0,245,34,322
210,Player 3,461,249,511,332
210,Player 4,24,207,65,286
210,Player 1,346,175,384,240
210,Player 7,773,320,819,399
210,Player 9,0,372,58,472
210,Player 2,735,215,782,298
210,Player 10,109,261,163,342
210,ID 211,899,256,960,344
210,ID 214,658,217,713,293
210,Player 12,1081,367,1127,463
210,ID 227,164,278,217,366
210,Player 6,776,300,820,399
211,Player 5,0,245,23,323
211,Player 3,450,245,501,328
211,Player 4,10,207,51,285
211,Player 1,332,175,373,241
211,Player 9,0,370,51,470
211,Player 2,723,216,769,297
211,Player 10,93,262,147,343
211,ID 211,888,256,950,343
211,ID 214,649,229,695,293
211,Player 12,1060,364,1105,461
211,ID 227,149,277,204,366
211,Player 6,764,298,809,400
212,Player 3,442,242,493,324
212,Player 4,0,206,37,284
212,Player 1,319,174,362,241
212,Player 9,0,371,43,470
212,Player 2,713,216,757,297
212,Player 10,81,263,134,343
212,Player 17,657,235,691,290
212,ID 211,879,255,941,343
212,ID 214,635,219,687,291
212,Player 12,1040,362,1085,458
212,ID 227,136,278,190,366
212,Player 6,752,295,797,396
213,Player 3,432,242,485,323
213,Player 4,0,204,26,277
213,Player 1,307,175,350,243
213,Player 9,0,371,33,470
213,Player 2,702,215,744,295
213,Player 10,66,264,118,342
213,Player 17,648,236,680,290
213,ID 211,870,256,931,343
213,ID 214,621,213,678,291
213,Player 12,1019,358,1064,455
213,ID 227,125,280,177,364
213,Player 6,739,293,787,395
214,Player 3,424,242,476,324
214,Player 4,0,203,12,275
214,Player 1,296,175,339,243
214,Player 2,689,214,732,295
214,Player 10,47,263,101,344
214,ID 211,860,254,922,343
214,ID 214,612,211,670,290
214,Player 12,1000,356,1044,451
214,ID 227,119,280,165,355
214,Player 6,732,292,780,393
214,ID 243,125,311,169,366
215,Player 3,418,242,471,325
215,Player 1,288,176,330,243
215,Player 2,679,213,722,293
215,Player 10,29,263,86,345
215,ID 188,867,289,900,341
215,ID 214,602,210,662,290
215,Player 12,981,355,1025,448
215,ID 227,107,280,158,363
215,Player 6,730,291,779,393
215,ID 243,124,312,168,367
216,Player 3,413,244,463,326
216,Player 1,277,175,319,243
216,Player 2,670,212,712,290
216,Player 10,14,263,71,346
216,ID 188,857,286,893,342
216,ID 214,593,213,651,290
216,Player 12,964,354,1008,447
216,ID 227,93,278,146,366
216,Player 6,719,291,769,393
216,ID 246,873,256,898,318
217,Player 3,407,257,450,326
217,Player 1,266,175,307,243
217,Player 7,717,295,753,359
217,Player 2,661,211,703,290
217,Player 10,0,263,59,347
217,Player 17,603,213,637,269
217,ID 188,845,282,883,341
217,ID 214,586,212,639,284
217,Player 12,950,354,994,445
217,ID 227,79,276,134,366
217,Player 6,711,290,761,393
217,ID 246,867,254,891,311
218,Player 3,395,244,444,321
218,Player 1,255,173,297,241
218,Player 7,709,293,744,356
218,Player 2,651,211,692,290
218,Player 10,0,264,49,348
218,Player 17,592,211,626,267
218,ID 188,837,281,878,341
218,ID 214,576,211,629,283
218,Player 12,937,354,981,439
218,ID 227,68,275,122,364
218,Player 6,708,292,755,393
218,ID 246,862,252,882,300
218,ID 250,583,213,639,291
219,Player 3,387,239,439,319
219,Player 1,245,173,289,241
219,Player 2,642,211,682,289
219,Player 10,0,265,42,349
219,ID 188,827,281,869,342
219,ID 211,822,249,886,339
219,Player 12,922,351,970,441
219,ID 227,58,274,113,362
219,Player 6,701,292,747,392
219,ID 246,858,251,877,295
219,ID 250,577,209,634,291
220,Player 3,379,238,431,318
220,Player 1,235,172,281,243
220,Player 2,634,210,671,285
220,Player 10,0,266,28,350
220,ID 211,816,250,880,338
220,Player 12,906,347,958,441
220,ID 227,49,275,104,362
220,Player 6,690,290,737,391
220,ID 250,567,208,625,292
221,Player 3,387,239,438,319
221,Player 1,232,173,276,243
221,Player 2,623,207,662,286
221,ID 211,808,251,872,340
221,Player 12,892,343,946,440
221,ID 227,41,276,95,363
221,Player 6,682,288,730,387
221,ID 250,557,207,615,291
221,ID 253,0,263,20,333
222,Player 3,382,238,433,320
222,Player 1,224,174,267,243
222,Player 2,615,206,654,284
222,ID 211,802,252,866,342
222,Player 12,878,341,932,436
222,ID 227,36,277,87,363
222,Player 6,675,287,724,385
222,ID 250,551,206,609,290
222,ID 253,0,262,19,332
223,Player 3,376,238,427,320
223,Player 1,217,174,258,243
223,Player 2,606,205,645,283
223,ID 211,800,251,863,343
223,Player 12,862,338,917,433
223,ID 227,28,276,80,364
223,Player 6,668,286,718,384
223,ID 250,544,207,602,290
224,Player 3,369,237,419,320
224,Player 1,209,173,250,241
224,Player 2,596,204,634,282
224,ID 211,797,251,857,343
224,Player 12,846,337,902,432
224,ID 227,18,274,70,364
224,Player 6,666,287,715,385
224,ID 250,537,208,595,291
225,Player 3,362,235,414,321
225,Player 1,198,172,241,241
225,Player 2,585,204,622,281
225,ID 211,790,250,849,344
225,ID 214,538,232,581,291
225,Player 12,831,337,887,434
225,ID 227,6,272,59,364
225,Player 6,663,287,712,386
225,ID 250,531,207,590,291
225,ID 257,1248,144,1271,218
226,Player 3,355,233,408,319
226,Player 1,189,172,233,242
226,Player 2,574,203,612,282
226,ID 211,784,250,841,343
226,ID 214,532,217,583,292
226,Player 12,818,336,875,432
226,ID 227,0,272,53,362
226,Player 6,655,287,705,387
226,ID 257,1246,145,1270,217
227,Player 3,351,232,403,318
227,Player 1,182,172,227,243
227,Player 2,565,202,602,282
227,ID 211,781,251,835,341
227,ID 214,525,213,577,293
227,Player 12,807,337,862,431
227,ID 227,0,271,46,353
227,Player 6,649,284,698,386
227,ID 259,1216,146,1268,217
228,Player 3,349,233,403,317
228,Player 1,178,173,224,245
228,Player 2,558,201,594,279
228,ID 211,778,254,830,342
228,ID 214,517,211,571,294
228,Player 12,797,337,850,428
228,ID 227,0,280,37,347
228,Player 6,643,284,692,382
228,ID 259,1214,147,1265,218
229,Player 3,346,234,400,319
229,Player 1,170,175,215,246
229,Player 2,551,200,586,278
229,ID 211,775,256,825,344
229,ID 214,511,211,564,291
229,Player 12,786,338,836,426
229,ID 227,0,277,37,359
229,Player 6,639,283,687,380
230,Player 3,344,235,398,321
230,Player 1,166,177,209,246
230,Player 2,541,200,578,283
230,ID 211,770,259,819,348
230,ID 214,506,213,559,291
230,Player 12,774,339,825,428
230,ID 227,0,277,34,364
230,Player 6,634,284,682,381
230,ID 250,508,213,562,292
230,ID 259,1187,147,1239,220
231,Player 3,344,237,397,324
231,Player 1,162,177,204,248
231,Player 2,526,208,559,283
231,ID 211,767,263,813,348
231,ID 214,502,214,555,292
231,Player 12,764,339,816,428
231,ID 227,0,277,27,365
231,Player 6,634,286,675,372
231,ID 250,509,214,559,292
231,ID 259,1179,146,1232,221
232,Player 3,345,245,393,324
232,Player 1,156,177,199,249
232,Player 2,526,204,555,273
232,ID 211,764,266,808,350
232,ID 214,495,214,548,292
232,Player 12,756,338,810,428
232,Player 6,631,286,674,380
232,ID 250,503,214,548,283
232,ID 257,1183,144,1209,221
232,ID 259,1171,146,1224,222
232,ID 263,0,277,15,344
233,Player 3,341,240,392,325
233,Player 1,150,177,193,250
233,Player 2,519,202,550,273
233,ID 211,760,268,804,351
233,Player 12,751,337,805,426
233,Player 6,628,286,671,381
233,ID 250,498,214,543,283
233,ID 257,1175,143,1200,222
233,ID 263,0,275,13,344
234,Player 3,338,238,389,322
234,Player 1,145,178,190,250
234,Player 2,515,200,544,270
234,ID 211,755,269,799,352
234,Player 12,748,336,802,426
234,Player 6,623,283,668,383
234,ID 257,1167,144,1193,223
234,ID 263,0,274,12,343
234,ID 267,510,238,540,297
235,Player 3,336,238,390,322
235,Player 1,141,179,187,252
235,Player 2,509,199,536,263
235,ID 211,752,269,798,352
235,Player 12,744,334,799,427
235,Player 6,621,283,665,379
235,ID 257,1159,146,1185,224
235,ID 267,504,238,534,297
236,Player 3,341,239,394,323
236,Player 1,138,181,184,255
236,Player 2,501,198,528,260
236,ID 211,750,270,797,353
236,Player 12,740,333,795,428
236,Player 6,617,282,662,378
236,ID 250,496,228,540,296
236,ID 257,1154,148,1180,226
236,ID 267,494,238,524,297
237,Player 3,348,245,398,326
237,Player 1,137,183,182,256
237,Player 2,492,200,520,268
237,ID 211,756,270,799,346
237,ID 214,492,211,547,295
237,Player 12,735,329,792,429
237,Player 6,614,283,659,377
237,ID 250,489,219,539,296
237,ID 257,1148,151,1176,227
237,ID 267,486,239,515,295
238,Player 3,344,243,395,328
238,Player 1,138,185,181,257
238,Player 2,486,203,513,269
238,ID 211,755,271,797,342
238,ID 214,493,213,545,295
238,Player 12,732,330,787,426
238,Player 6,614,283,659,380
238,ID 250,485,219,536,297
238,ID 257,1144,154,1172,228
238,ID 267,483,247,505,290
239,Player 3,345,244,396,330
239,Player 1,135,186,177,256
239,Player 2,478,203,508,277
239,ID 211,753,271,792,337
239,ID 214,492,216,538,293
239,Player 12,732,332,784,424
239,Player 6,611,283,656,382
239,ID 257,1137,155,1165,229
239,ID 267,477,249,498,289
240,Player 3,344,243,395,331
240,Player 1,130,185,173,257
240,Player 2,471,203,501,279
240,ID 211,747,272,791,347
240,ID 214,488,216,535,293
240,Player 12,729,332,780,425
240,Player 6,606,282,652,383
240,ID 270,495,247,532,299
241,Player 3,343,243,395,331
241,Player 1,127,185,170,256
241,Player 2,465,203,495,278
241,ID 211,744,273,788,350
241,ID 214,486,220,532,300
241,Player 12,725,333,775,425
241,Player 6,604,281,649,383
241,ID 259,1119,163,1169,234
241,ID 270,494,245,532,300
242,Player 3,342,243,394,329
242,Player 1,124,186,169,257
242,Player 2,460,203,490,276
242,ID 211,742,275,785,352
242,ID 214,482,220,527,300
242,Player 12,721,332,770,424
242,Player 6,603,280,646,377
242,ID 259,1113,164,1162,236
243,Player 3,345,243,398,329
243,Player 1,122,187,169,260
243,Player 2,457,204,486,275
243,ID 211,739,278,782,355
243,ID 214,478,220,523,301
243,Player 12,718,331,765,423
243,Player 6,600,281,643,376
244,Player 3,347,245,401,332
244,Player 1,119,189,166,262
244,Player 2,452,204,482,276
244,ID 211,737,281,778,358
244,ID 214,475,219,521,302
244,Player 12,715,328,765,425
244,Player 6,599,282,640,378
245,Player 3,350,248,403,335
245,Player 1,120,192,166,265
245,Player 2,447,204,477,277
245,ID 211,737,283,776,359
245,ID 214,476,219,522,301
245,Player 12,712,327,760,421
245,Player 6,598,283,639,380
246,Player 3,356,253,405,336
246,Player 1,121,193,166,266
246,Player 2,440,203,472,280
246,ID 211,736,284,773,355
246,ID 214,479,221,524,302
246,Player 12,709,327,755,418
246,Player 6,599,282,635,371
247,Player 3,362,269,403,338
247,Player 1,118,194,164,269
247,Player 2,435,203,470,284
247,ID 211,733,285,771,356
247,ID 214,479,221,522,303
247,Player 12,706,327,752,418
247,Player 6,595,280,633,376
248,Player 3,359,256,408,339
248,Player 1,116,193,161,268
248,Player 2,431,203,467,281
248,ID 211,734,284,771,353
248,ID 214,477,222,520,303
248,Player 12,702,328,748,421
248,Player 6,592,278,632,377
248,ID 270,476,244,517,304
249,Player 3,360,255,408,333
249,Player 1,115,194,161,268
249,Player 2,429,204,465,281
249,ID 211,734,284,774,358
249,Player 12,697,326,746,423
249,Player 6,589,277,629,371
249,ID 250,484,222,517,274
249,ID 267,383,251,409,301
249,ID 270,476,243,517,305
250,Player 3,360,255,409,333
250,Player 1,120,195,165,269
250,Player 2,427,206,463,282
250,ID 211,732,283,773,357
250,Player 12,693,324,744,425
250,Player 6,587,277,627,371
250,ID 250,482,222,518,281
250,ID 267,374,251,401,302
250,ID 270,474,245,514,306
251,Player 3,378,254,419,321
251,Player 1,117,197,163,271
251,Player 2,427,206,461,282
251,ID 211,730,284,773,360
251,ID 214,470,221,516,307
251,Player 12,693,325,742,421
251,Player 6,585,278,625,373
251,ID 250,480,222,516,280
251,ID 259,1059,167,1111,248
251,ID 270,472,245,513,306
252,Player 3,380,254,420,320
252,Player 1,119,199,163,274
252,Player 2,427,206,461,284
252,ID 211,728,284,772,364
252,ID 214,470,221,516,305
252,Player 12,693,325,742,420
252,Player 6,587,279,623,366
252,ID 259,1056,169,1106,250
252,ID 279,385,255,431,340
253,Player 3,392,256,429,319
253,Player 1,122,200,165,275
253,Player 2,428,205,456,269
253,ID 211,727,284,771,364
253,ID 214,469,223,516,304
253,Player 12,692,325,741,421
253,Player 6,586,281,624,374
253,ID 259,1054,171,1102,252
253,ID 279,385,256,432,342
254,Player 3,395,257,431,318
254,Player 1,123,201,165,275
254,Player 2,424,204,458,283
254,ID 211,727,286,771,364
254,ID 214,476,224,517,296
